,query,No,token,pos
12727,전주여행,441,그래서,MAJ
12728,전주여행,441,갈만,NNG
12729,전주여행,441,한,XSA+ETM
12730,전주여행,441,곳,NNG
12731,전주여행,441,공방,NNG
12732,전주여행,441,전시회,NNG
12733,전주여행,441,같,VA
12734,전주여행,441,은,ETM
12735,전주여행,441,거,NNB
12736,전주여행,441,있,VA
12737,전주여행,441,음,ETN
12738,전주여행,441,추천,NNG
12739,전주여행,441,부탁,NNG
12740,전주여행,441,드려요,VV+EC
12741,전주여행,441,안녕,NNG
12742,전주여행,441,하,XSV
12743,전주여행,441,세요,EP+EF
12744,전주여행,441,질문,NNG
12745,전주여행,441,하,XSV
12746,전주여행,441,신,EP+ETM
12747,전주여행,441,관련,NNG
12748,전주여행,441,답변,NNG
12749,전주여행,441,드리,VV
12750,전주여행,441,도록,EC
12751,전주여행,441,하,VX
12752,전주여행,441,겠,EP
12753,전주여행,441,습니다,EF
12754,전주여행,441,전,NP+JX
12755,전주여행,441,주로,MAG
12756,전주여행,441,놀,VV
12757,전주여행,441,러,EC
12758,전주여행,441,가,VX
12759,전주여행,441,시,EP
12760,전주여행,441,나,EC
12761,전주여행,441,봅니다,VX+EC
12762,전주여행,442,코스,NNG
12763,전주여행,442,추천,NNG
12764,전주여행,442,안녕,NNG
12765,전주여행,442,하,XSV
12766,전주여행,442,세요,EP+EF
12767,전주여행,442,여자,NNG
12768,전주여행,442,친구,NNG
12769,전주여행,442,랑,JKB
12770,전주여행,442,을,JKO
12771,전주여행,442,갈,VV+ETM
12772,전주여행,442,예정,NNG
12773,전주여행,442,인데,VCP+EC
12774,전주여행,442,숙소,NNG
12775,전주여행,442,를,JKO
12776,전주여행,442,더클래식,NNP
12777,전주여행,442,호텔,NNG
12778,전주여행,442,로,JKB
12779,전주여행,442,잡,VV
12780,전주여행,442,고,EC
12781,전주여행,442,1,SN
12782,전주여행,442,박,NNBC
12783,전주여행,442,2,SN
12784,전주여행,442,일,NNBC
12785,전주여행,442,일정,NNG
12786,전주여행,442,으로,JKB
12787,전주여행,442,을,JKO
12788,전주여행,442,가,VV
12789,전주여행,442,게,EC
12790,전주여행,442,되,VV
12791,전주여행,442,었,EP
12792,전주여행,442,습니다,EF
12793,전주여행,442,근데,MAJ
12794,전주여행,442,금요일,NNG
12795,전주여행,442,오후,NNG
12796,전주여행,442,5,SN
12797,전주여행,442,시,NNBC
12798,전주여행,442,쯤,XSN
12799,전주여행,442,에,JKB
12800,전주여행,442,도착,NNG
12801,전주여행,442,예정,NNG
12802,전주여행,442,이,VCP
12803,전주여행,442,고,EC
12804,전주여행,442,자,NNG
12805,전주여행,442,가,JKS
12806,전주여행,442,차,NNG
12807,전주여행,442,가,JKS
12808,전주여행,442,없,VA
12809,전주여행,442,어,EC
12810,전주여행,442,이동,NNG
12811,전주여행,442,수단,NNG
12812,전주여행,442,을,JKO
12813,전주여행,442,대중교통,NNG
12814,전주여행,442,과,JC
12815,전주여행,442,택시,NNG
12816,전주여행,442,로,JKB
12817,전주여행,442,할,VV+ETM
12818,전주여행,442,예정,NNG
12819,전주여행,442,입니다,VCP+EC
12820,전주여행,443,각각,MAG
12821,전주여행,443,거리,NNG
12822,전주여행,443,가,JKS
12823,전주여행,443,가까운지,VA+EC
12824,전주여행,443,알,VV
12825,전주여행,443,고,EC
12826,전주여행,443,싶,VX
12827,전주여행,443,어요,EF
12828,전주여행,443,추석,NNG
12829,전주여행,443,에,JKB
12830,전주여행,443,예정,NNG
12831,전주여행,443,입니다,VCP+EF
12832,전주여행,443,그,MM
12833,전주여행,443,외,NNB
12834,전주여행,443,갈만,NNG
12835,전주여행,443,한,XSA+ETM
12836,전주여행,443,곳,NNG
12837,전주여행,443,추천,NNG
12838,전주여행,443,해,XSV+EC
12839,전주여행,443,주,VX
12840,전주여행,443,세요,EP+EF
12841,전주여행,443,맛집,NNG
12842,전주여행,443,국내,NNG
12843,전주여행,443,전,NNG
12844,전주여행,443,주달,NNG
12845,전주여행,443,봉,NNG
12846,전주여행,443,이,JKS
12847,전주여행,443,달,NNG
12848,전주여행,443,봉,NNG
12849,전주여행,443,티비,NNG
12850,전주여행,443,코스,NNG
12851,전주여행,443,가,JKS
12852,전주여행,443,볼,VV+ETM
12853,전주여행,443,만,NNB
12854,전주여행,443,한,XSA+ETM
12855,전주여행,443,곳,NNG
12856,전주여행,443,여수,NNG
12857,전주여행,443,여수,NNG
12858,전주여행,443,가,JKS
12859,전주여행,443,볼,VV+ETM
12860,전주여행,443,만,NNB
12861,전주여행,443,한,XSA+ETM
12862,전주여행,443,곳,NNB
12863,전주여행,443,제주,NNP
12864,전주여행,443,도,JX
12865,전주여행,444,갈만,NNG
12866,전주여행,444,한,XSA+ETM
12867,전주여행,444,곳,NNB
12868,전주여행,444,있,VA
12869,전주여행,444,을까요,EF
12870,전주여행,444,?,SF
12871,전주여행,444,맛집,NNG
12872,전주여행,444,국내,NNG
12873,전주여행,444,전,NNG
12874,전주여행,444,주달,NNG
12875,전주여행,444,봉,NNG
12876,전주여행,444,이,JKS
12877,전주여행,444,달,NNG
12878,전주여행,444,봉,NNG
12879,전주여행,444,티비,NNG
12880,전주여행,444,코스,NNG
12881,전주여행,444,가,JKS
12882,전주여행,444,볼,VV+ETM
12883,전주여행,444,만,NNB
12884,전주여행,444,한,XSA+ETM
12885,전주여행,444,곳,NNG
12886,전주여행,444,여수,NNG
12887,전주여행,444,여수,NNG
12888,전주여행,444,가,JKS
12889,전주여행,444,볼,VV+ETM
12890,전주여행,444,만,NNB
12891,전주여행,444,한,XSA+ETM
12892,전주여행,444,곳,NNB
12893,전주여행,444,제주,NNP
12894,전주여행,444,도,JX
12895,전주여행,444,제주도,NNP
12896,전주여행,444,가,JKS
12897,전주여행,444,볼,VV+ETM
12898,전주여행,444,만,NNB
12899,전주여행,444,한,XSA+ETM
12900,전주여행,444,곳,NNG
12901,전주여행,444,전문,NNG
12902,전주여행,444,인,VCP+ETM
12903,전주여행,444,플,NNG
12904,전주여행,444,루,JKB
12905,전주여행,444,언서,NNG
12906,전주여행,444,전,NNG
12907,전주여행,444,주달,NNG
12908,전주여행,444,봉이,NNG
12909,전주여행,444,입니다,VCP+EF
12910,전주여행,444,코스,NNG
12911,전주여행,444,는,JX
12912,전주여행,444,한옥,NNG
12913,전주여행,444,마을,NNG
12914,전주여행,444,에서부터,JKB
12915,전주여행,445,코스,NNG
12916,전주여행,445,일정,NNG
12917,전주여행,445,에,JKB
12918,전주여행,445,질,VV+ETM
12919,전주여행,445,문자,NNG
12920,전주여행,445,님,XSN
12921,전주여행,445,께서,JKS
12922,전주여행,445,봐둔,VV+EC+VX+ETM
12923,전주여행,445,곳,NNB
12924,전주여행,445,모두,MAG
12925,전주여행,445,반양,NNG
12926,전주여행,445,하,XSV
12927,전주여행,445,기,ETN
12928,전주여행,445,에,JKB
12929,전주여행,445,시간,NNG
12930,전주여행,445,상,XSN
12931,전주여행,445,무리,NNG
12932,전주여행,445,가,JKS
12933,전주여행,445,있,VV
12934,전주여행,445,을,ETM
12935,전주여행,445,거,NNB
12936,전주여행,445,같,VA
12937,전주여행,445,아,EC
12938,전주여행,445,꼭,MAG
12939,전주여행,445,가,VV
12940,전주여행,445,고,EC
12941,전주여행,445,싶,VX
12942,전주여행,445,은,ETM
12943,전주여행,445,곳,NNG
12944,전주여행,445,을,JKO
12945,전주여행,445,넣,VV
12946,전주여행,445,어,EC
12947,전주여행,445,일정,NNG
12948,전주여행,445,을,JKO
12949,전주여행,445,만들,VV
12950,전주여행,445,어,EC
12951,전주여행,445,보,VX
12952,전주여행,445,았,EP
12953,전주여행,445,습니다,EF
12954,전주여행,445,1,SN
12955,전주여행,445,일,NNBC
12956,전주여행,445,차,NNG
12957,전주여행,445,가운데,NNG
12958,전주여행,445,집,NNG
12959,전주여행,445,점심,NNG
12960,전주여행,445,한지,XSA+EC
12961,전주여행,445,박물관,NNG
12962,전주여행,445,관광,NNG
12963,전주여행,445,수목원,NNG
12964,전주여행,445,관광,NNG
12965,전주여행,445,오목,MAG
12966,전주여행,445,대,XPN
12967,전주여행,445,관광,NNG
12968,전주여행,445,교동,NNP
12969,전주여행,445,다윈,NNP
12970,전주여행,446,추천,NNG
12971,전주여행,446,부탁,NNG
12972,전주여행,446,드립니다,VV+EC
12973,전주여행,446,2,SN
12974,전주여행,446,월,NNBC
12975,전주여행,446,12,SN
12976,전주여행,446,13,SN
12977,전주여행,446,일,NNBC
12978,전주여행,446,에,JKB
12979,전주여행,446,할려구,VV+EC
12980,전주여행,446,합니다,VX+EC
12981,전주여행,446,1,SN
12982,전주여행,446,박,NNBC
12983,전주여행,446,2,SN
12984,전주여행,446,일,NNBC
12985,전주여행,446,가,VV
12986,전주여행,446,볼,EC+VX+ETM
12987,전주여행,446,만,NNB
12988,전주여행,446,한,XSA+ETM
12989,전주여행,446,곳,NNG
12990,전주여행,446,이랑,JC
12991,전주여행,446,맛집,NNG
12992,전주여행,446,추천,NNG
12993,전주여행,446,부탁,NNG
12994,전주여행,446,드립니다,VV+EC
12995,전주여행,446,감사,NNG
12996,전주여행,446,합니다,XSV+EF
12997,전주여행,446,맛집,NNG
12998,전주여행,446,전,NNG
12999,전주여행,446,주달,NNG
13000,전주여행,446,봉,NNG
13001,전주여행,446,이,JKS
13002,전주여행,446,달,NNG
13003,전주여행,446,봉,NNG
13004,전주여행,446,티비,NNG
13005,전주여행,446,코스,NNG
13006,전주여행,446,가,JKS
13007,전주여행,446,볼,VV+ETM
13008,전주여행,446,만,NNB
13009,전주여행,446,한,XSA+ETM
13010,전주여행,446,곳,NNG
13011,전주여행,446,인,VCP+ETM
13012,전주여행,446,플,NNG
13013,전주여행,446,루,JKB
13014,전주여행,446,언서,NNG
13015,전주여행,446,전,NNG
13016,전주여행,446,주달,NNG
13017,전주여행,446,봉이,NNG
13018,전주여행,446,입니다,VCP+EF
13019,전주여행,447,강아지,NNG
13020,전주여행,447,와,JKB
13021,전주여행,447,함께,MAG
13022,전주여행,447,가능,NNG
13023,전주여행,447,한,XSA+ETM
13024,전주여행,447,곳,NNB
13025,전주여행,447,ㅜ전주여행갈껀데요,UNKNOWN
13026,전주여행,447,강아지,NNG
13027,전주여행,447,같이,MAG
13028,전주여행,447,동반,NNG
13029,전주여행,447,할,XSV+ETM
13030,전주여행,447,꺼,NNB+VCP
13031,전주여행,447,라서요,EF
13032,전주여행,447,혹시,MAG
13033,전주여행,447,강아지,NNG
13034,전주여행,447,같이,JKB
13035,전주여행,447,갈,VV+ETM
13036,전주여행,447,수,NNB
13037,전주여행,447,있,VV
13038,전주여행,447,는,ETM
13039,전주여행,447,곳,NNB
13040,전주여행,447,좀,MAG
13041,전주여행,447,알려,VV+EC
13042,전주여행,447,주,VX
13043,전주여행,447,세요,EP+EF
13044,전주여행,447,맛집,NNG
13045,전주여행,447,이랑,JKB
13046,전주여행,447,관광,NNG
13047,전주여행,447,징,NNG
13048,전주여행,447,반려,NNG
13049,전주여행,447,동물,NNG
13050,전주여행,447,1,SN
13051,전주여행,447,등,NNBC
13052,전주여행,447,앱,NNG
13053,전주여행,447,반려,NNG
13054,전주여행,447,생활,NNG
13055,전주여행,447,입니다,VCP+EF
13056,전주여행,447,하늘,NNG
13057,전주여행,447,이,JKS
13058,전주여행,447,맑,VA
13059,전주여행,447,은,ETM
13060,전주여행,447,가을,NNG
13061,전주여행,447,에,JKB
13062,전주여행,447,을,JKO
13063,전주여행,447,떠나,VV
13064,전주여행,447,시,EP
13065,전주여행,447,는군요,EC
13066,전주여행,447,강아지,NNG
13067,전주여행,447,랑,JKB
13068,전주여행,447,함께,MAG
13069,전주여행,447,더,MAG
13070,전주여행,447,좋,VA
13071,전주여행,447,은,ETM
13072,전주여행,447,추억,NNG
13073,전주여행,448,광주,NNP
13074,전주여행,448,에서,JKB
13075,전주여행,448,2,SN
13076,전주여행,448,박,NNBC
13077,전주여행,448,3,SN
13078,전주여행,448,일,NNBC
13079,전주여행,448,감사,NNG
13080,전주여행,448,하,XSV
13081,전주여행,448,겠,EP
13082,전주여행,448,습니다,EF
13083,전주여행,448,맛집,NNG
13084,전주여행,448,국내,NNG
13085,전주여행,448,전,NNG
13086,전주여행,448,주달,NNG
13087,전주여행,448,봉,NNG
13088,전주여행,448,이,JKS
13089,전주여행,448,달,NNG
13090,전주여행,448,봉,NNG
13091,전주여행,448,티비,NNG
13092,전주여행,448,코스,NNG
13093,전주여행,448,가,JKS
13094,전주여행,448,볼,VV+ETM
13095,전주여행,448,만,NNB
13096,전주여행,448,한,XSA+ETM
13097,전주여행,448,곳,NNG
13098,전주여행,448,여수,NNG
13099,전주여행,448,여수,NNG
13100,전주여행,448,가,JKS
13101,전주여행,448,볼,VV+ETM
13102,전주여행,448,만,NNB
13103,전주여행,448,한,XSA+ETM
13104,전주여행,448,곳,NNB
13105,전주여행,448,제주,NNP
13106,전주여행,448,도,JX
13107,전주여행,448,제주도,NNP
13108,전주여행,448,가,JKS
13109,전주여행,448,볼,VV+ETM
13110,전주여행,448,만,NNB
13111,전주여행,448,한,XSA+ETM
13112,전주여행,448,곳,NNG
13113,전주여행,448,전문,NNG
13114,전주여행,448,인,VCP+ETM
13115,전주여행,448,플,NNG
13116,전주여행,448,루,JKB
13117,전주여행,448,언서,NNG
13118,전주여행,448,전,NNG
13119,전주여행,448,주달,NNG
13120,전주여행,448,봉이,NNG
13121,전주여행,448,입니다,VCP+EF
13122,전주여행,448,버스,NNG
13123,전주여행,448,터미널,NNG
13124,전주여행,448,에서,JKB
13125,전주여행,448,내리,VV
13126,전주여행,448,셔서,EP+EC
13127,전주여행,449,코스,NNG
13128,전주여행,449,좀,MAG
13129,전주여행,449,짜,VV+EC
13130,전주여행,449,주,VX
13131,전주여행,449,세요,EP+EF
13132,전주여행,449,~,SY
13133,전주여행,449,질문,NNG
13134,전주여행,449,하,XSV
13135,전주여행,449,신,EP+ETM
13136,전주여행,449,일정,NNG
13137,전주여행,449,관련,NNG
13138,전주여행,449,답변,NNG
13139,전주여행,449,드리,VV
13140,전주여행,449,도록,EC
13141,전주여행,449,하,VX
13142,전주여행,449,겠,EP
13143,전주여행,449,습니다,EF
13144,전주여행,449,친정,NNG
13145,전주여행,449,어머니,NNG
13146,전주여행,449,와,JC
13147,전주여행,449,딸,NNG
13148,전주여행,449,과,JKB
13149,전주여행,449,다,MAG
13150,전주여행,449,함께,MAG
13151,전주여행,449,하,VV
13152,전주여행,449,는,ETM
13153,전주여행,449,듣,VV
13154,전주여행,449,기,ETN
13155,전주여행,449,만,JX
13156,전주여행,449,해도,VV+EC
13157,전주여행,449,설레,VV
13158,전주여행,449,네요,EC
13159,전주여행,449,아래,NNG
13160,전주여행,449,세,MM
13161,전주여행,449,분,NNBC
13162,전주여행,449,께서,JKS
13163,전주여행,449,모두,MAG
13164,전주여행,449,즐길,VV+ETM
13165,전주여행,449,수,NNB
13166,전주여행,449,있,VV
13167,전주여행,449,는,ETM
13168,전주여행,449,일정,NNG
13169,전주여행,449,을,JKO
13170,전주여행,449,준비,NNG
13171,전주여행,449,해,XSV+EC
13172,전주여행,449,보,VX
13173,전주여행,449,았,EP
13174,전주여행,449,어요,EF
13175,전주여행,449,참고,NNG
13176,전주여행,449,해,XSV+EC
13177,전주여행,449,보,VX
13178,전주여행,449,시,EP
13179,전주여행,449,고,EC
13180,전주여행,449,에,JKB
13181,전주여행,449,도움,NNG
13182,전주여행,449,되,XSV
13183,전주여행,449,셨,EP+EP
13184,전주여행,449,으면,EC
13185,전주여행,450,[,SSO
13186,전주여행,450,추천,NNG
13187,전주여행,450,해,XSV+EC
13188,전주여행,450,주,VX
13189,전주여행,450,세요,EP+EF+VCP
13190,전주여행,450,],SSC
13191,전주여행,450,당일치기,NNG
13192,전주여행,450,추천,NNG
13193,전주여행,450,해,XSV+EC
13194,전주여행,450,주,VX
13195,전주여행,450,세요,EP+EF
13196,전주여행,450,당일치기,NNG
13197,전주여행,450,맛집,NNG
13198,전주여행,450,국내,NNG
13199,전주여행,450,전,NNG
13200,전주여행,450,주달,NNG
13201,전주여행,450,봉,NNG
13202,전주여행,450,이,JKS
13203,전주여행,450,달,NNG
13204,전주여행,450,봉,NNG
13205,전주여행,450,티비,NNG
13206,전주여행,450,코스,NNG
13207,전주여행,450,가,JKS
13208,전주여행,450,볼,VV+ETM
13209,전주여행,450,만,NNB
13210,전주여행,450,한,XSA+ETM
13211,전주여행,450,곳,NNG
13212,전주여행,450,여수,NNG
13213,전주여행,450,여수,NNG
13214,전주여행,450,가,JKS
13215,전주여행,450,볼,VV+ETM
13216,전주여행,450,만,NNB
13217,전주여행,450,한,XSA+ETM
13218,전주여행,450,곳,NNB
13219,전주여행,450,제주,NNP
13220,전주여행,450,도,JX
13221,전주여행,450,제주도,NNP
13222,전주여행,450,가,JKS
13223,전주여행,450,볼,VV+ETM
13224,전주여행,450,만,NNB
13225,전주여행,450,한,XSA+ETM
13226,전주여행,450,곳,NNG
13227,전주여행,450,전문,NNG
13228,전주여행,450,인,VCP+ETM
13229,전주여행,450,플,NNG
13230,전주여행,450,루,JKB
13231,전주여행,450,언서,NNG
13232,전주여행,450,전,NNG
13233,전주여행,450,주달,NNG
13234,전주여행,450,봉이,NNG
13235,전주여행,450,입니다,VCP+EC
13236,전주여행,451,팀조,NNP
13237,전주여행,451,뮤,NNG
13238,전주여행,451,ㅠ전주여행,UNKNOWN
13239,전주여행,451,1,SN
13240,전주여행,451,박,NNBC
13241,전주여행,451,2,SN
13242,전주여행,451,일,NNBC
13243,전주여행,451,가,VV
13244,전주여행,451,는데,EC
13245,전주여행,451,가,VX
13246,전주여행,451,기,ETN
13247,전주여행,451,좋,VA
13248,전주여행,451,은,ETM
13249,전주여행,451,곳,NNG
13250,전주여행,451,이랑,JC
13251,전주여행,451,맛집,NNG
13252,전주여행,451,좀,MAG
13253,전주여행,451,알려,VV+EC
13254,전주여행,451,주,VX
13255,전주여행,451,세요,EP+EF
13256,전주여행,451,안녕,IC
13257,전주여행,451,하,VV
13258,전주여행,451,세요,EP+EF
13259,전주여행,451,서울,NNP
13260,전주여행,451,지방,NNG
13261,전주여행,451,변호,NNG
13262,전주여행,451,사회,NNG
13263,전주여행,451,소속,NNG
13264,전주여행,451,으로,JKB
13265,전주여행,451,지식,NNG
13266,전주여행,451,iN,SL
13267,전주여행,451,법률,NNG
13268,전주여행,451,상담,NNG
13269,전주여행,451,을,JKO
13270,전주여행,451,진행,NNG
13271,전주여행,451,하,XSV
13272,전주여행,451,고,EC
13273,전주여행,451,있,VX
13274,전주여행,451,는,ETM
13275,전주여행,451,김선용,NNP
13276,전주여행,451,변호사,NNG
13277,전주여행,451,입니다,VCP+EF
