,query,token,pos
24193,전주여행,봉,NNG
24195,전주여행,달,NNG
24196,전주여행,봉,NNG
24197,전주여행,티비,NNG
24198,전주여행,코스,NNG
24203,전주여행,곳,NNG
24204,전주여행,여수,NNG
24205,전주여행,여수,NNG
24211,전주여행,제주,NNP
24213,전주여행,제주도,NNP
24218,전주여행,곳,NNG
24219,전주여행,전문,NNG
24221,전주여행,플,NNG
24223,전주여행,언서,NNG
24224,전주여행,전,NNG
24225,전주여행,주달,NNG
24226,전주여행,봉이,NNG
24233,전주여행,흐노,NNP
24237,전주여행,전망,NNG
24241,전주여행,혼자,NNG
24247,전주여행,사람,NNG
24251,전주여행,맛집,NNG
24254,전주여행,곳,NNG
24265,전주여행,중순,NNG
24272,전주여행,계절,NNG
24275,전주여행,현재,NNG
24277,전주여행,코로나,NNP
24281,전주여행,여행객,NNG
24287,전주여행,사람,NNG
24295,전주여행,예상,NNG
24300,전주여행,맛집,NNG
24304,전주여행,이번,NNG
24305,전주여행,달,NNG
24309,전주여행,친구,NNG
24325,전주여행,답장,NNG
24330,전주여행,감사,NNG
24335,전주여행,여수,NNP
24338,전주여행,왕복,NNG
24339,전주여행,기차표,NNG
24340,전주여행,값,NNG
24342,전주여행,얼마,NNG
24345,전주여행,중,NNG
24350,전주여행,주가,NNG
24362,전주여행,월요일,NNG
24363,전주여행,휴무,NNG
24368,전주여행,맛집,NNG
24369,전주여행,국내,NNG
24370,전주여행,전,NNG
24371,전주여행,주달,NNG
24372,전주여행,봉,NNG
24374,전주여행,달,NNG
24375,전주여행,봉,NNG
24376,전주여행,티비,NNG
24377,전주여행,코스,NNG
24382,전주여행,곳,NNG
24383,전주여행,여수,NNG
24384,전주여행,여수,NNG
24390,전주여행,제주,NNP
24392,전주여행,제주도,NNP
24397,전주여행,곳,NNG
24398,전주여행,전문,NNG
24400,전주여행,플,NNG
24402,전주여행,언서,NNG
24403,전주여행,전,NNG
24404,전주여행,주달,NNG
24405,전주여행,봉이,NNG
24407,전주여행,걱정,NNG
24413,전주여행,대부분,NNG
24414,전주여행,오픈,NNG
24417,전주여행,당일치기,NNG
24418,전주여행,부모,NNG
24422,전주여행,맛집,NNG
24423,전주여행,국내,NNG
24424,전주여행,전,NNG
24425,전주여행,주달,NNG
24426,전주여행,봉,NNG
24428,전주여행,달,NNG
24429,전주여행,봉,NNG
24430,전주여행,티비,NNG
24431,전주여행,코스,NNG
24436,전주여행,곳,NNG
24437,전주여행,여수,NNG
24438,전주여행,여수,NNG
24444,전주여행,제주,NNP
24446,전주여행,제주도,NNP
24451,전주여행,곳,NNG
24452,전주여행,전문,NNG
24454,전주여행,플,NNG
24456,전주여행,언서,NNG
24457,전주여행,전,NNG
24458,전주여행,주달,NNG
24459,전주여행,봉이,NNG
24461,전주여행,바다,NNP
24463,전주여행,군산,NNP
24464,전주여행,새만금,NNP
24468,전주여행,갈만,NNG
24470,전주여행,곳,NNG
24472,전주여행,숙소,NNG
24474,전주여행,한옥마을,NNP
24475,전주여행,게스트,NNP
24476,전주여행,하우스,NNP
24478,전주여행,안녕,NNG
24481,전주여행,가족,NNG
24489,전주여행,한옥마을,NNP
24503,전주여행,이번,NNG
24505,전주여행,기회,NNG
24511,전주여행,전라도,NNP
24512,전주여행,음식,NNG
24519,전주여행,전라도,NNP
24521,전주여행,대표,NNG
24522,전주여행,음식,NNG
24531,전주여행,맛집,NNG
24533,전주여행,코스,NNG
24534,전주여행,추천,NNG
24536,전주여행,코스,NNG
24537,전주여행,추천,NNG
24539,전주여행,여수,NNP
24540,전주여행,맛집,NNG
24541,전주여행,여수,NNG
24542,전주여행,전,NNG
24543,전주여행,주달,NNG
24544,전주여행,봉,NNG
24546,전주여행,달,NNG
24547,전주여행,봉,NNG
24548,전주여행,티비,NNG
24549,전주여행,코스,NNG
24554,전주여행,곳,NNG
24555,전주여행,여수,NNG
24556,전주여행,여수,NNG
24561,전주여행,곳,NNG
24563,전주여행,플,NNG
24565,전주여행,언서,NNG
24566,전주여행,전,NNG
24567,전주여행,주달,NNG
24568,전주여행,봉이,NNG
24570,전주여행,코스,NNG
24572,전주여행,대부분,NNG
24573,전주여행,한옥,NNG
24574,전주여행,마을,NNG
24576,전주여행,시작,NNG
24579,전주여행,볼거리,NNG
24580,전주여행,이번,NNG
24581,전주여행,주,NNG
24586,전주여행,거리,NNG
24587,전주여행,맛집,NNG
24593,전주여행,주,NNG
24599,전주여행,곳,NNG
24601,전주여행,추천,NNG
24606,전주여행,한옥마을,NNP
24607,전주여행,동물원,NNP
24608,전주여행,한국도로공사,NNP
24609,전주여행,수목원,NNG
24610,전주여행,덕진,NNP
24611,전주여행,공원,NNG
24612,전주여행,난장,NNG
24619,전주여행,뷰,NNP
24620,전주여행,카페,NNP
24621,전주여행,추천,NNG
24626,전주여행,맛집,NNG
24627,전주여행,국내,NNG
24628,전주여행,전,NNG
24629,전주여행,주달,NNG
24630,전주여행,봉,NNG
24632,전주여행,달,NNG
24633,전주여행,봉,NNG
24634,전주여행,티비,NNG
24635,전주여행,코스,NNG
24640,전주여행,곳,NNG
24641,전주여행,여수,NNG
24642,전주여행,여수,NNG
24648,전주여행,제주,NNP
24650,전주여행,제주도,NNP
24655,전주여행,곳,NNG
24656,전주여행,전문,NNG
24658,전주여행,플,NNG
24660,전주여행,언서,NNG
24661,전주여행,전,NNG
24662,전주여행,주달,NNG
24663,전주여행,봉이,NNG
24669,전주여행,주이,NNG
24671,전주여행,바다,NNG
24675,전주여행,가족,NNG
24676,전주여행,코스,NNG
24677,전주여행,문,NNG
24681,전주여행,맛집,NNG
24682,전주여행,국내,NNG
24683,전주여행,전,NNG
24684,전주여행,주달,NNG
24685,전주여행,봉,NNG
24687,전주여행,달,NNG
24688,전주여행,봉,NNG
24689,전주여행,티비,NNG
24690,전주여행,코스,NNG
24695,전주여행,곳,NNG
24696,전주여행,여수,NNG
24697,전주여행,여수,NNG
24703,전주여행,제주,NNP
24705,전주여행,제주도,NNP
24710,전주여행,곳,NNG
24711,전주여행,전문,NNG
24713,전주여행,플,NNG
24715,전주여행,언서,NNG
24716,전주여행,전,NNG
24717,전주여행,주달,NNG
24718,전주여행,봉이,NNG
24720,전주여행,코스,NNG
24722,전주여행,한옥,NNG
24723,전주여행,마을,NNG
24725,전주여행,코스,NNG
24727,전주여행,일정,NNG
24728,전주여행,추천,NNG
24729,전주여행,부탁,NNG
24732,전주여행,토요일,NNG
24733,전주여행,하루,NNG
24735,전주여행,일정,NNG
24739,전주여행,수정,NNG
24741,전주여행,필요,NNG
24743,전주여행,부분,NNG
24747,전주여행,인근,NNG
24748,전주여행,맛집,NNG
24755,전주여행,의견,NNG
24756,전주여행,부탁,NNG
24758,전주여행,맛집,NNG
24759,전주여행,국내,NNG
24760,전주여행,전,NNG
24761,전주여행,주달,NNG
24762,전주여행,봉,NNG
24764,전주여행,달,NNG
24765,전주여행,봉,NNG
24766,전주여행,티비,NNG
24767,전주여행,코스,NNG
24772,전주여행,곳,NNG
24773,전주여행,여수,NNG
24774,전주여행,여수,NNG
24780,전주여행,제주,NNP
24786,전주여행,한옥,NNG
24787,전주여행,마을,NNG
24788,전주여행,근처,NNG
24790,전주여행,숙박,NNG
24799,전주여행,맛집,NNG
24803,전주여행,버스,NNG
24805,전주여행,택시,NNG
24818,전주여행,곳,NNG
24822,전주여행,추천,NNG
24833,전주여행,코스,NNG
24834,전주여행,아침,NNG
24836,전주여행,현대,NNG
24837,전주여행,옥,NNG
24838,전주여행,본점,NNG
24843,전주여행,점심,NNG
24846,전주여행,비빔,NNG
24847,전주여행,소리,NNG
24854,전주여행,대옥,NNG
24856,전주여행,비빔,NNG
24857,전주여행,소리,NNG
24858,전주여행,중간,NNG
24861,전주여행,구경,NNG
24863,전주여행,곳,NNG
24865,전주여행,갈만,NNG
24870,전주여행,맛집,NNG
24871,전주여행,국내,NNG
24872,전주여행,전,NNG
24873,전주여행,주달,NNG
24874,전주여행,봉,NNG
24876,전주여행,달,NNG
24877,전주여행,봉,NNG
24878,전주여행,티비,NNG
24879,전주여행,코스,NNG
24880,전주여행,전라도,NNP
24905,전주여행,예정,NNG
24911,전주여행,곳,NNG
24912,전주여행,추천,NNG
24915,전주여행,체험,NNG
24918,전주여행,구용,NNG
24924,전주여행,곳,NNG
24926,전주여행,추천,NNG
24931,전주여행,한옥마을,NNP
24932,전주여행,참고,NNG
24942,전주여행,계획,NNG
24949,전주여행,주,NNG
24955,전주여행,곳,NNG
24957,전주여행,추천,NNG
24962,전주여행,한국,NNP
24963,전주여행,도로공사,NNP
24964,전주여행,수목원,NNG
24965,전주여행,동물원,NNP
24966,전주여행,자만,NNP
24967,전주여행,마을,NNG
24968,전주여행,벽화,NNG
24969,전주여행,갤러리,NNG
24970,전주여행,국립,NNG
24972,전주여행,주박,NNG
24973,전주여행,물관,NNG
24974,전주여행,코스,NNG
24975,전주여행,추천,NNG
24976,전주여행,코스,NNG
24977,전주여행,추천,NNG
24978,전주여행,안녕,NNG
24981,전주여행,맛집,NNG
24982,전주여행,블로그,NNG
24983,전주여행,전,NNG
24984,전주여행,주달,NNG
24985,전주여행,봉이,NNG
24987,전주여행,대부분,NNG
24992,전주여행,코스,NNG
24998,전주여행,한옥마을,NNP
24999,전주여행,경기전,NNG
25000,전주여행,남부,NNG
25001,전주여행,시장,NNG
25003,전주여행,시장,NNG
25004,전주여행,벽화,NNG
25005,전주여행,마을,NNG
25006,전주여행,전동성당,NNP
25007,전주여행,향교,NNG
25009,전주여행,목대,NNG
25019,전주여행,추가,NNG
25021,전주여행,코스,NNG
25022,전주여행,동선,NNG
25027,전주여행,숙소,NNG
25029,전주여행,완산구,NNP
25030,전주여행,서신동,NNP
25032,전주여행,맛집,NNG
25033,전주여행,국내,NNG
25034,전주여행,전,NNG
25035,전주여행,주달,NNG
25036,전주여행,봉,NNG
25038,전주여행,달,NNG
25039,전주여행,봉,NNG
25040,전주여행,티비,NNG
25041,전주여행,코스,NNG
25046,전주여행,곳,NNG
25047,전주여행,여수,NNG
25048,전주여행,여수,NNG
25054,전주여행,제주,NNP
25056,전주여행,제주도,NNP
25061,전주여행,곳,NNG
25062,전주여행,전문,NNG
25064,전주여행,플,NNG
25066,전주여행,언서,NNG
25067,전주여행,전,NNG
25068,전주여행,주달,NNG
25069,전주여행,봉이,NNG
25072,전주여행,한옥마을,NNP
25074,전주여행,크리스마스,NNG
25080,전주여행,당일치기,NNG
25087,전주여행,고등학생,NNG
25090,전주여행,정도,NNG
25106,전주여행,답변,NNG
25110,전주여행,대학,NNG
25113,전주여행,투어,NNG
25114,전주여행,공연,NNG
25117,전주여행,연극,NNG
25118,전주여행,추천,NNG
25126,전주여행,여제,NNG
25134,전주여행,전라도,NNP
25135,전주여행,사투리,NNG
25140,전주여행,억양,NNG
25145,전주여행,감,NNG
25150,전주여행,거북,NNG
25156,전주여행,일,NNG
25161,전주여행,사람,NNG
25163,전주여행,전라도,NNP
25164,전주여행,사투리,NNG
25171,전주여행,의외,NNG
25174,전주여행,전라북도,NNP
25175,전주여행,전주시,NNP
25181,전주여행,코스,NNG
25182,전주여행,추천,NNG
25184,전주여행,조언,NNG
25193,전주여행,한옥마을,NNP
25194,전주여행,경기전,NNG
25195,전주여행,난장,NNG
25196,전주여행,국립,NNG
25197,전주여행,박물관,NNG
25198,전주여행,동물원,NNG
25199,전주여행,이동,NNG
25200,전주여행,수단,NNG
25201,전주여행,자동차,NNG
25202,전주여행,맛집,NNG
25203,전주여행,국내,NNG
25204,전주여행,전,NNG
25205,전주여행,주달,NNG
25206,전주여행,봉,NNG
25208,전주여행,달,NNG
25209,전주여행,봉,NNG
25210,전주여행,티비,NNG
25211,전주여행,코스,NNG
25216,전주여행,곳,NNG
25217,전주여행,여수,NNG
25218,전주여행,여수,NNG
25224,전주여행,제주,NNP
25231,전주여행,한옥,NNG
25232,전주여행,마을,NNG
25233,전주여행,근처,NNG
25234,전주여행,짐,NNG
25237,전주여행,이용,NNG
25241,전주여행,원,NNG
25244,전주여행,장소,NNG
25246,전주여행,장소,NNG
25248,전주여행,짐,NNG
25249,전주여행,운송,NNG
25251,전주여행,가능,NNG
25253,전주여행,가격,NNG
25258,전주여행,앱,NNG
25261,전주여행,실시간,NNG
25263,전주여행,주문,NNG
25265,전주여행,현황,NNG
25266,전주여행,확인,NNG
25268,전주여행,가능,NNG
25271,전주여행,편리,NNG
25274,전주여행,이용,NNG
25276,전주여행,가능,NNG
25282,전주여행,참고,NNG
25292,전주여행,일정,NNG
25293,전주여행,이번,NNG
25300,전주여행,소요,NNG
25301,전주여행,시간,NNG
25307,전주여행,한옥마을,NNP
25308,전주여행,초코파이,NNP
25309,전주여행,체험,NNG
25310,전주여행,장,NNG
25311,전주여행,수목원,NNG
25313,전주여행,랜드,NNG
25314,전주여행,순,NNG
25318,전주여행,이동,NNG
25319,전주여행,시간,NNG
25326,전주여행,부탁,NNG
25329,전주여행,한옥마을,NNP
25332,전주여행,초코파이,NNP
25333,전주여행,체험,NNG
25338,전주여행,이번,NNG
25340,전주여행,태교,NNG
25352,전주여행,강아지,NNG
25355,전주여행,맛집,NNG
25356,전주여행,국내,NNG
25357,전주여행,전,NNG
25358,전주여행,주달,NNG
25359,전주여행,봉,NNG
25361,전주여행,달,NNG
25362,전주여행,봉,NNG
25363,전주여행,티비,NNG
25364,전주여행,코스,NNG
25369,전주여행,곳,NNG
25370,전주여행,여수,NNG
25371,전주여행,여수,NNG
25377,전주여행,제주,NNP
25379,전주여행,제주도,NNP
25384,전주여행,곳,NNG
25385,전주여행,전문,NNG
25387,전주여행,플,NNG
25389,전주여행,언서,NNG
25390,전주여행,전,NNG
25391,전주여행,주달,NNG
25392,전주여행,봉이,NNG
25394,전주여행,숙소,NNG
25401,전주여행,바닷가,NNG
25403,전주여행,추천,NNG
25407,전주여행,추천,NNG
25412,전주여행,주식,NNG
25414,전주여행,맥,NNG
25415,전주여행,문화,NNG
25417,전주여행,전일,NNG
25418,전주여행,슈퍼,NNG
25422,전주여행,주만,NNP
25424,전주여행,술,NNG
25425,전주여행,문화,NNG
25430,전주여행,피큐어,NNP
25431,전주여행,평점,NNG
25436,전주여행,전주식,NNP
25437,전주여행,한정식,NNP
25439,전주여행,최고봉,NNP
25440,전주여행,수구,NNP
25441,전주여행,정,NNP
25442,전주여행,전라,NNP
25443,전주여행,회관,NNG
25444,전주여행,궁,NNG
25445,전주여행,전주비빔밥,NNG
25447,전주여행,최고봉,NNG
25448,전주여행,고궁,NNG
25449,전주여행,성미,NNG
25451,전주여행,토종,NNG
25452,전주여행,명품,NNG
25453,전주여행,닭,NNG
25455,전주여행,사용,NNG
25457,전주여행,닭,NNG
25459,전주여행,리의,NNG
25464,전주여행,혼자,NNG
25465,전주여행,코스,NNG
25466,전주여행,질문,NNG
25469,전주여행,정보,NNG
25470,전주여행,정리,NNG
25474,전주여행,참고,NNG
25479,전주여행,주,NNG
25486,전주여행,덕진,NNP
25487,전주여행,공원,NNG
25488,전주여행,추천,NNP
25489,전주여행,덕진,NNP
25490,전주여행,공원,NNG
25492,전주여행,터미널,NNG
25496,전주여행,곳,NNG
25499,전주여행,산책,NNG
25505,전주여행,호수,NNG
25506,전주여행,공원,NNG
25509,전주여행,덕진,NNP
25510,전주여행,공원,NNG
25512,전주여행,생략,NNG
25516,전주여행,남부,NNG
25517,전주여행,시장,NNG
25522,전주여행,맛집,NNG
25523,전주여행,국내,NNG
25524,전주여행,전,NNG
25525,전주여행,주달,NNG
25526,전주여행,봉,NNG
25528,전주여행,달,NNG
25529,전주여행,봉,NNG
25530,전주여행,티비,NNG
25531,전주여행,코스,NNG
25536,전주여행,곳,NNG
25537,전주여행,여수,NNG
25538,전주여행,여수,NNG
25544,전주여행,제주,NNP
25546,전주여행,제주도,NNP
25551,전주여행,곳,NNG
25552,전주여행,전문,NNG
25554,전주여행,플,NNG
25556,전주여행,언서,NNG
25557,전주여행,전,NNG
25558,전주여행,주달,NNG
25559,전주여행,봉이,NNG
25561,전주여행,코스,NNG
25563,전주여행,한옥,NNG
25564,전주여행,마을,NNG
25566,전주여행,시작,NNG
25572,전주여행,부모,NNG
25579,전주여행,정보,NNG
25585,전주여행,숙소,NNG
25591,전주여행,관광지,NNG
25597,전주여행,추천,NNG
25598,전주여행,부탁,NNG
25600,전주여행,맛집,NNG
25601,전주여행,국내,NNG
25602,전주여행,전,NNG
25603,전주여행,주달,NNG
25604,전주여행,봉,NNG
25606,전주여행,달,NNG
25607,전주여행,봉,NNG
25608,전주여행,티비,NNG
25609,전주여행,코스,NNG
25614,전주여행,곳,NNG
25615,전주여행,여수,NNG
25616,전주여행,코스,NNG
25623,전주여행,복귀,NNG
25632,전주여행,지난주,NNG
25634,전주여행,당일,NNG
25635,전주여행,코스,NNG
25640,전주여행,주말,NNG
25644,전주여행,차,NNG
25649,전주여행,관광지,NNG
25652,전주여행,사람,NNG
25657,전주여행,생각,NNG
25665,전주여행,최소한,NNG
25670,전주여행,당일치기,NNG
25676,전주여행,질문,NNG
25680,전주여행,맛집,NNG
25681,전주여행,국내,NNG
25682,전주여행,전,NNG
25683,전주여행,주달,NNG
25684,전주여행,봉,NNG
25686,전주여행,달,NNG
25687,전주여행,봉,NNG
25688,전주여행,티비,NNG
25689,전주여행,코스,NNG
25694,전주여행,곳,NNG
25695,전주여행,여수,NNG
25696,전주여행,여수,NNG
25702,전주여행,제주,NNP
25704,전주여행,제주도,NNP
25709,전주여행,곳,NNG
25710,전주여행,전문,NNG
25712,전주여행,플,NNG
25714,전주여행,언서,NNG
25715,전주여행,전,NNG
25716,전주여행,주달,NNG
25717,전주여행,봉이,NNG
25719,전주여행,기지,NNG
25721,전주여행,산책,NNG
25722,전주여행,저녁,NNG
